obstacle_density,max_slope_deg,friction_static,friction_dynamic,restitution,height_scale,rocks_per_m2,encounters_per_m,p_encounter,mean_free_path_m,progress_fraction,grade_mean_deg,grade_p90_deg,no_slip_margin,slip_share,relief,attitude,contestedness,traversability,RR.1,RR.2,RR.3,feasible,on_frontier
0.6,17.5,0.3,0.2,0.3,0.250696,0.176295,0.396663,0.999207,3.134311,0.173113,5.722859,13.937619,0.051828,0.0513,0.279733,0.994354,0.443414,0.163305,1,1,1,1,0
0.6,17.5,0.4,0.3,0.0,0.250696,0.176295,0.396663,0.999207,3.134311,0.17357,5.722859,13.937619,0.151828,0.01211,0.279733,0.994354,0.43035,0.1705,1,1,1,1,0
0.6,17.5,0.4,0.3,0.1,0.250696,0.176295,0.396663,0.999207,3.134311,0.173536,5.722859,13.937619,0.151828,0.01211,0.279733,0.994354,0.43035,0.170467,1,1,1,1,0
0.6,17.5,0.4,0.3,0.3,0.250696,0.176295,0.396663,0.999207,3.134311,0.173265,5.722859,13.937619,0.151828,0.01211,0.279733,0.994354,0.43035,0.170201,1,1,1,1,0
0.6,17.5,0.5,0.4,0.0,0.250696,0.176295,0.396663,0.999207,3.134311,0.17357,5.722859,13.937619,0.251828,0.000371,0.279733,0.994354,0.426437,0.172526,1,1,1,1,0
0.6,17.5,0.5,0.4,0.1,0.250696,0.176295,0.396663,0.999207,3.134311,0.173545,5.722859,13.937619,0.251828,0.000371,0.279733,0.994354,0.426437,0.172501,1,1,1,1,0
0.6,17.5,0.5,0.4,0.3,0.250696,0.176295,0.396663,0.999207,3.134311,0.173342,5.722859,13.937619,0.251828,0.000371,0.279733,0.994354,0.426437,0.172299,1,1,1,1,0
0.6,17.5,0.6,0.5,0.0,0.250696,0.176295,0.396663,0.999207,3.134311,0.17357,5.722859,13.937619,0.351828,0.0,0.279733,0.994354,0.426313,0.17259,1,1,1,1,0
0.6,17.5,0.6,0.5,0.1,0.250696,0.176295,0.396663,0.999207,3.134311,0.17355,5.722859,13.937619,0.351828,0.0,0.279733,0.994354,0.426313,0.17257,1,1,1,1,0
0.6,17.5,0.6,0.5,0.3,0.250696,0.176295,0.396663,0.999207,3.134311,0.173387,5.722859,13.937619,0.351828,0.0,0.279733,0.994354,0.426313,0.172408,1,1,1,1,0
0.6,17.5,0.7,0.6,0.0,0.250696,0.176295,0.396663,0.999207,3.134311,0.17357,5.722859,13.937619,0.451828,0.0,0.279733,0.994354,0.426313,0.17259,1,1,1,1,0
0.6,17.5,0.7,0.6,0.1,0.250696,0.176295,0.396663,0.999207,3.134311,0.173553,5.722859,13.937619,0.451828,0.0,0.279733,0.994354,0.426313,0.172573,1,1,1,1,0
0.6,17.5,0.7,0.6,0.3,0.250696,0.176295,0.396663,0.999207,3.134311,0.173418,5.722859,13.937619,0.451828,0.0,0.279733,0.994354,0.426313,0.172439,1,1,1,1,0
0.6,17.5,0.8,0.7,0.0,0.250696,0.176295,0.396663,0.999207,3.134311,0.17357,5.722859,13.937619,0.551828,0.0,0.279733,0.994354,0.426313,0.17259,1,1,1,1,0
0.6,17.5,0.8,0.7,0.1,0.250696,0.176295,0.396663,0.999207,3.134311,0.173556,5.722859,13.937619,0.551828,0.0,0.279733,0.994354,0.426313,0.172576,1,1,1,1,0
0.6,17.5,0.8,0.7,0.3,0.250696,0.176295,0.396663,0.999207,3.134311,0.17344,5.722859,13.937619,0.551828,0.0,0.279733,0.994354,0.426313,0.17246,1,1,1,1,0
0.6,17.5,0.9,0.8,0.0,0.250696,0.176295,0.396663,0.999207,3.134311,0.17357,5.722859,13.937619,0.651828,0.0,0.279733,0.994354,0.426313,0.17259,1,1,1,1,0
0.6,17.5,0.9,0.8,0.1,0.250696,0.176295,0.396663,0.999207,3.134311,0.173558,5.722859,13.937619,0.651828,0.0,0.279733,0.994354,0.426313,0.172578,1,1,1,1,0
0.6,17.5,0.9,0.8,0.3,0.250696,0.176295,0.396663,0.999207,3.134311,0.173456,5.722859,13.937619,0.651828,0.0,0.279733,0.994354,0.426313,0.172477,1,1,1,1,0
0.6,17.5,1.0,0.9,0.0,0.250696,0.176295,0.396663,0.999207,3.134311,0.17357,5.722859,13.937619,0.751828,0.0,0.279733,0.994354,0.426313,0.17259,1,1,1,1,0
0.6,17.5,1.0,0.9,0.1,0.250696,0.176295,0.396663,0.999207,3.134311,0.173559,5.722859,13.937619,0.751828,0.0,0.279733,0.994354,0.426313,0.172579,1,1,1,1,0
0.6,17.5,1.0,0.9,0.3,0.250696,0.176295,0.396663,0.999207,3.134311,0.173469,5.722859,13.937619,0.751828,0.0,0.279733,0.994354,0.426313,0.172489,1,1,1,1,0
0.6,20.0,0.3,0.2,0.0,0.289395,0.176295,0.396663,0.999207,3.134311,0.17357,6.570705,15.986012,0.013519,0.077579,0.315355,0.987697,0.464047,0.158135,1,1,1,1,0
0.6,20.0,0.3,0.2,0.1,0.289395,0.176295,0.396663,0.999207,3.134311,0.173519,6.570705,15.986012,0.013519,0.077579,0.315355,0.987697,0.464047,0.158089,1,1,1,1,0
0.6,20.0,0.3,0.2,0.3,0.289395,0.176295,0.396663,0.999207,3.134311,0.173113,6.570705,15.986012,0.013519,0.077579,0.315355,0.987697,0.464047,0.157718,1,1,1,1,0
0.6,20.0,0.4,0.3,0.0,0.289395,0.176295,0.396663,0.999207,3.134311,0.17357,6.570705,15.986012,0.113519,0.029791,0.315355,0.987697,0.448118,0.166328,1,1,1,1,0
0.6,20.0,0.4,0.3,0.1,0.289395,0.176295,0.396663,0.999207,3.134311,0.173536,6.570705,15.986012,0.113519,0.029791,0.315355,0.987697,0.448118,0.166295,1,1,1,1,0
0.6,20.0,0.4,0.3,0.3,0.289395,0.176295,0.396663,0.999207,3.134311,0.173265,6.570705,15.986012,0.113519,0.029791,0.315355,0.987697,0.448118,0.166036,1,1,1,1,0
0.6,20.0,0.5,0.4,0.0,0.289395,0.176295,0.396663,0.999207,3.134311,0.17357,6.570705,15.986012,0.213519,0.006655,0.315355,0.987697,0.440406,0.170294,1,1,1,1,0
0.6,20.0,0.5,0.4,0.1,0.289395,0.176295,0.396663,0.999207,3.134311,0.173545,6.570705,15.986012,0.213519,0.006655,0.315355,0.987697,0.440406,0.170269,1,1,1,1,0
0.6,20.0,0.5,0.4,0.3,0.289395,0.176295,0.396663,0.999207,3.134311,0.173342,6.570705,15.986012,0.213519,0.006655,0.315355,0.987697,0.440406,0.17007,1,1,1,1,0
0.6,20.0,0.6,0.5,0.0,0.289395,0.176295,0.396663,0.999207,3.134311,0.17357,6.570705,15.986012,0.313519,0.0,0.315355,0.987697,0.438188,0.171435,1,1,1,1,0
0.6,20.0,0.6,0.5,0.1,0.289395,0.176295,0.396663,0.999207,3.134311,0.17355,6.570705,15.986012,0.313519,0.0,0.315355,0.987697,0.438188,0.171415,1,1,1,1,0
0.6,20.0,0.6,0.5,0.3,0.289395,0.176295,0.396663,0.999207,3.134311,0.173387,6.570705,15.986012,0.313519,0.0,0.315355,0.987697,0.438188,0.171254,1,1,1,1,0
0.6,20.0,0.7,0.6,0.0,0.289395,0.176295,0.396663,0.999207,3.134311,0.17357,6.570705,15.986012,0.413519,0.0,0.315355,0.987697,0.438188,0.171435,1,1,1,1,0
0.6,20.0,0.7,0.6,0.1,0.289395,0.176295,0.396663,0.999207,3.134311,0.173553,6.570705,15.986012,0.413519,0.0,0.315355,0.987697,0.438188,0.171418,1,1,1,1,0
0.6,20.0,0.7,0.6,0.3,0.289395,0.176295,0.396663,0.999207,3.134311,0.173418,6.570705,15.986012,0.413519,0.0,0.315355,0.987697,0.438188,0.171284,1,1,1,1,0
0.6,20.0,0.8,0.7,0.0,0.289395,0.176295,0.396663,0.999207,3.134311,0.17357,6.570705,15.986012,0.513519,0.0,0.315355,0.987697,0.438188,0.171435,1,1,1,1,0
0.6,20.0,0.8,0.7,0.1,0.289395,0.176295,0.396663,0.999207,3.134311,0.173556,6.570705,15.986012,0.513519,0.0,0.315355,0.987697,0.438188,0.17142,1,1,1,1,0
0.6,20.0,0.8,0.7,0.3,0.289395,0.176295,0.396663,0.999207,3.134311,0.17344,6.570705,15.986012,0.513519,0.0,0.315355,0.987697,0.438188,0.171306,1,1,1,1,0
0.6,20.0,0.9,0.8,0.0,0.289395,0.176295,0.396663,0.999207,3.134311,0.17357,6.570705,15.986012,0.613519,0.0,0.315355,0.987697,0.438188,0.171435,1,1,1,1,0
0.6,20.0,0.9,0.8,0.1,0.289395,0.176295,0.396663,0.999207,3.134311,0.173558,6.570705,15.986012,0.613519,0.0,0.315355,0.987697,0.438188,0.171422,1,1,1,1,0
0.6,20.0,0.9,0.8,0.3,0.289395,0.176295,0.396663,0.999207,3.134311,0.173456,6.570705,15.986012,0.613519,0.0,0.315355,0.987697,0.438188,0.171322,1,1,1,1,0
0.6,20.0,1.0,0.9,0.0,0.289395,0.176295,0.396663,0.999207,3.134311,0.17357,6.570705,15.986012,0.713519,0.0,0.315355,0.987697,0.438188,0.171435,1,1,1,1,0
0.6,20.0,1.0,0.9,0.1,0.289395,0.176295,0.396663,0.999207,3.134311,0.173559,6.570705,15.986012,0.713519,0.0,0.315355,0.987697,0.438188,0.171424,1,1,1,1,0
0.6,20.0,1.0,0.9,0.3,0.289395,0.176295,0.396663,0.999207,3.134311,0.173469,6.570705,15.986012,0.713519,0.0,0.315355,0.987697,0.438188,0.171334,1,1,1,1,0
0.6,22.5,0.3,0.2,0.0,0.329344,0.176295,0.396663,0.999207,3.134311,0.17357,7.431985,18.057406,-0.026028,0.110111,0.350799,0.980191,0.486706,0.151399,1,1,0,0,0
0.6,22.5,0.3,0.2,0.1,0.329344,0.176295,0.396663,0.999207,3.134311,0.173519,7.431985,18.057406,-0.026028,0.110111,0.350799,0.980191,0.486706,0.151354,1,1,0,0,0
0.6,22.5,0.3,0.2,0.3,0.329344,0.176295,0.396663,0.999207,3.134311,0.173113,7.431985,18.057406,-0.026028,0.110111,0.350799,0.980191,0.486706,0.151,1,1,0,0,0
0.6,22.5,0.4,0.3,0.0,0.329344,0.176295,0.396663,0.999207,3.134311,0.17357,7.431985,18.057406,0.073972,0.049147,0.350799,0.980191,0.466384,0.161771,1,1,1,1,1
0.6,22.5,0.4,0.3,0.1,0.329344,0.176295,0.396663,0.999207,3.134311,0.173536,7.431985,18.057406,0.073972,0.049147,0.350799,0.980191,0.466384,0.161739,1,1,1,1,0
0.6,22.5,0.4,0.3,0.3,0.329344,0.176295,0.396663,0.999207,3.134311,0.173265,7.431985,18.057406,0.073972,0.049147,0.350799,0.980191,0.466384,0.161486,1,1,1,1,0
0.6,22.5,0.5,0.4,0.0,0.329344,0.176295,0.396663,0.999207,3.134311,0.17357,7.431985,18.057406,0.173972,0.017957,0.350799,0.980191,0.455988,0.167077,1,1,1,1,0
0.6,22.5,0.5,0.4,0.1,0.329344,0.176295,0.396663,0.999207,3.134311,0.173545,7.431985,18.057406,0.173972,0.017957,0.350799,0.980191,0.455988,0.167052,1,1,1,1,0
0.6,22.5,0.5,0.4,0.3,0.329344,0.176295,0.396663,0.999207,3.134311,0.173342,7.431985,18.057406,0.173972,0.017957,0.350799,0.980191,0.455988,0.166857,1,1,1,1,0
0.6,22.5,0.6,0.5,0.0,0.329344,0.176295,0.396663,0.999207,3.134311,0.17357,7.431985,18.057406,0.273972,0.00318,0.350799,0.980191,0.451062,0.169591,1,1,1,1,0
0.6,22.5,0.6,0.5,0.1,0.329344,0.176295,0.396663,0.999207,3.134311,0.17355,7.431985,18.057406,0.273972,0.00318,0.350799,0.980191,0.451062,0.169571,1,1,1,1,0
0.6,22.5,0.6,0.5,0.3,0.329344,0.176295,0.396663,0.999207,3.134311,0.173387,7.431985,18.057406,0.273972,0.00318,0.350799,0.980191,0.451062,0.169412,1,1,1,1,0
0.6,22.5,0.7,0.6,0.0,0.329344,0.176295,0.396663,0.999207,3.134311,0.17357,7.431985,18.057406,0.373972,0.0,0.350799,0.980191,0.450002,0.170132,1,1,1,1,0
0.6,22.5,0.7,0.6,0.1,0.329344,0.176295,0.396663,0.999207,3.134311,0.173553,7.431985,18.057406,0.373972,0.0,0.350799,0.980191,0.450002,0.170115,1,1,1,1,0
0.6,22.5,0.7,0.6,0.3,0.329344,0.176295,0.396663,0.999207,3.134311,0.173418,7.431985,18.057406,0.373972,0.0,0.350799,0.980191,0.450002,0.169983,1,1,1,1,0
0.6,22.5,0.8,0.7,0.0,0.329344,0.176295,0.396663,0.999207,3.134311,0.17357,7.431985,18.057406,0.473972,0.0,0.350799,0.980191,0.450002,0.170132,1,1,1,1,0
0.6,22.5,0.8,0.7,0.1,0.329344,0.176295,0.396663,0.999207,3.134311,0.173556,7.431985,18.057406,0.473972,0.0,0.350799,0.980191,0.450002,0.170118,1,1,1,1,0
0.6,22.5,0.8,0.7,0.3,0.329344,0.176295,0.396663,0.999207,3.134311,0.17344,7.431985,18.057406,0.473972,0.0,0.350799,0.980191,0.450002,0.170004,1,1,1,1,0
0.6,22.5,0.9,0.8,0.0,0.329344,0.176295,0.396663,0.999207,3.134311,0.17357,7.431985,18.057406,0.573972,0.0,0.350799,0.980191,0.450002,0.170132,1,1,1,1,0
0.6,22.5,0.9,0.8,0.1,0.329344,0.176295,0.396663,0.999207,3.134311,0.173558,7.431985,18.057406,0.573972,0.0,0.350799,0.980191,0.450002,0.17012,1,1,1,1,0
0.6,22.5,0.9,0.8,0.3,0.329344,0.176295,0.396663,0.999207,3.134311,0.173456,7.431985,18.057406,0.573972,0.0,0.350799,0.980191,0.450002,0.17002,1,1,1,1,0
0.6,22.5,1.0,0.9,0.0,0.329344,0.176295,0.396663,0.999207,3.134311,0.17357,7.431985,18.057406,0.673972,0.0,0.350799,0.980191,0.450002,0.170132,1,1,1,1,0
0.6,22.5,1.0,0.9,0.1,0.329344,0.176295,0.396663,0.999207,3.134311,0.173559,7.431985,18.057406,0.673972,0.0,0.350799,0.980191,0.450002,0.170121,1,1,1,1,0
0.6,22.5,1.0,0.9,0.3,0.329344,0.176295,0.396663,0.999207,3.134311,0.173469,7.431985,18.057406,0.673972,0.0,0.350799,0.980191,0.450002,0.170032,1,1,1,1,0
0.6,25.0,0.3,0.2,0.0,0.370764,0.176295,0.396663,0.999207,3.134311,0.17357,8.309196,20.154705,-0.067031,0.141955,0.383126,0.968775,0.508096,0.144281,0,1,0,0,0
0.6,25.0,0.3,0.2,0.1,0.370764,0.176295,0.396663,0.999207,3.134311,0.173519,8.309196,20.154705,-0.067031,0.141955,0.383126,0.968775,0.508096,0.144238,0,1,0,0,0
0.6,25.0,0.3,0.2,0.3,0.370764,0.176295,0.396663,0.999207,3.134311,0.173113,8.309196,20.154705,-0.067031,0.141955,0.383126,0.968775,0.508096,0.143901,0,1,0,0,0
0.6,25.0,0.4,0.3,0.0,0.370764,0.176295,0.396663,0.999207,3.134311,0.17357,8.309196,20.154705,0.032969,0.068576,0.383126,0.968775,0.483636,0.156619,0,1,1,0,0
0.6,25.0,0.4,0.3,0.1,0.370764,0.176295,0.396663,0.999207,3.134311,0.173536,8.309196,20.154705,0.032969,0.068576,0.383126,0.968775,0.483636,0.156589,0,1,1,0,0
0.6,25.0,0.4,0.3,0.3,0.370764,0.176295,0.396663,0.999207,3.134311,0.173265,8.309196,20.154705,0.032969,0.068576,0.383126,0.968775,0.483636,0.156344,0,1,1,0,0
0.6,25.0,0.5,0.4,0.0,0.370764,0.176295,0.396663,0.999207,3.134311,0.17357,8.309196,20.154705,0.132969,0.033573,0.383126,0.968775,0.471969,0.162505,0,1,1,0,0
0.6,25.0,0.5,0.4,0.1,0.370764,0.176295,0.396663,0.999207,3.134311,0.173545,8.309196,20.154705,0.132969,0.033573,0.383126,0.968775,0.471969,0.162481,0,1,1,0,0
0.6,25.0,0.5,0.4,0.3,0.370764,0.176295,0.396663,0.999207,3.134311,0.173342,8.309196,20.154705,0.132969,0.033573,0.383126,0.968775,0.471969,0.162291,0,1,1,0,0
0.6,25.0,0.6,0.5,0.0,0.370764,0.176295,0.396663,0.999207,3.134311,0.17357,8.309196,20.154705,0.232969,0.010936,0.383126,0.968775,0.464423,0.166312,0,1,1,0,0
0.6,25.0,0.6,0.5,0.1,0.370764,0.176295,0.396663,0.999207,3.134311,0.17355,8.309196,20.154705,0.232969,0.010936,0.383126,0.968775,0.464423,0.166292,0,1,1,0,0
0.6,25.0,0.6,0.5,0.3,0.370764,0.176295,0.396663,0.999207,3.134311,0.173387,8.309196,20.154705,0.232969,0.010936,0.383126,0.968775,0.464423,0.166136,0,1,1,0,0
0.6,25.0,0.7,0.6,0.0,0.370764,0.176295,0.396663,0.999207,3.134311,0.17357,8.309196,20.154705,0.332969,0.001745,0.383126,0.968775,0.461359,0.167857,0,1,1,0,0
0.6,25.0,0.7,0.6,0.1,0.370764,0.176295,0.396663,0.999207,3.134311,0.173553,8.309196,20.154705,0.332969,0.001745,0.383126,0.968775,0.461359,0.167841,0,1,1,0,0
0.6,25.0,0.7,0.6,0.3,0.370764,0.176295,0.396663,0.999207,3.134311,0.173418,8.309196,20.154705,0.332969,0.001745,0.383126,0.968775,0.461359,0.16771,0,1,1,0,0
0.6,25.0,0.8,0.7,0.0,0.370764,0.176295,0.396663,0.999207,3.134311,0.17357,8.309196,20.154705,0.432969,0.0,0.383126,0.968775,0.460778,0.168151,0,1,1,0,0
0.6,25.0,0.8,0.7,0.1,0.370764,0.176295,0.396663,0.999207,3.134311,0.173556,8.309196,20.154705,0.432969,0.0,0.383126,0.968775,0.460778,0.168136,0,1,1,0,0
0.6,25.0,0.8,0.7,0.3,0.370764,0.176295,0.396663,0.999207,3.134311,0.17344,8.309196,20.154705,0.432969,0.0,0.383126,0.968775,0.460778,0.168024,0,1,1,0,0
0.6,25.0,0.9,0.8,0.0,0.370764,0.176295,0.396663,0.999207,3.134311,0.17357,8.309196,20.154705,0.532969,0.0,0.383126,0.968775,0.460778,0.168151,0,1,1,0,0
0.6,25.0,0.9,0.8,0.1,0.370764,0.176295,0.396663,0.999207,3.134311,0.173558,8.309196,20.154705,0.532969,0.0,0.383126,0.968775,0.460778,0.168138,0,1,1,0,0
0.6,25.0,0.9,0.8,0.3,0.370764,0.176295,0.396663,0.999207,3.134311,0.173456,8.309196,20.154705,0.532969,0.0,0.383126,0.968775,0.460778,0.16804,0,1,1,0,0
0.6,25.0,1.0,0.9,0.0,0.370764,0.176295,0.396663,0.999207,3.134311,0.17357,8.309196,20.154705,0.632969,0.0,0.383126,0.968775,0.460778,0.168151,0,1,1,0,0
0.6,25.0,1.0,0.9,0.1,0.370764,0.176295,0.396663,0.999207,3.134311,0.173559,8.309196,20.154705,0.632969,0.0,0.383126,0.968775,0.460778,0.16814,0,1,1,0,0
0.6,25.0,1.0,0.9,0.3,0.370764,0.176295,0.396663,0.999207,3.134311,0.173469,8.309196,20.154705,0.632969,0.0,0.383126,0.968775,0.460778,0.168052,0,1,1,0,0
0.6,27.5,0.3,0.2,0.0,0.413906,0.176295,0.396663,0.999207,3.134311,0.17357,9.20513,22.280809,-0.109739,0.171901,0.41356,0.954532,0.528223,0.137198,0,1,0,0,0
0.6,27.5,0.3,0.2,0.1,0.413906,0.176295,0.396663,0.999207,3.134311,0.173519,9.20513,22.280809,-0.109739,0.171901,0.41356,0.954532,0.528223,0.137158,0,1,0,0,0
0.6,27.5,0.3,0.2,0.3,0.413906,0.176295,0.396663,0.999207,3.134311,0.173113,9.20513,22.280809,-0.109739,0.171901,0.41356,0.954532,0.528223,0.136837,0,1,0,0,0
0.6,27.5,0.4,0.3,0.0,0.413906,0.176295,0.396663,0.999207,3.134311,0.17357,9.20513,22.280809,-0.009739,0.094355,0.41356,0.954532,0.502374,0.150046,0,1,0,0,0
0.6,27.5,0.4,0.3,0.1,0.413906,0.176295,0.396663,0.999207,3.134311,0.173536,9.20513,22.280809,-0.009739,0.094355,0.41356,0.954532,0.502374,0.150016,0,1,0,0,0
0.6,27.5,0.4,0.3,0.3,0.413906,0.176295,0.396663,0.999207,3.134311,0.173265,9.20513,22.280809,-0.009739,0.094355,0.41356,0.954532,0.502374,0.149782,0,1,0,0,0
0.6,27.5,0.5,0.4,0.0,0.413906,0.176295,0.396663,0.999207,3.134311,0.17357,9.20513,22.280809,0.090261,0.049907,0.41356,0.954532,0.487558,0.15741,0,1,1,0,0
0.6,27.5,0.5,0.4,0.1,0.413906,0.176295,0.396663,0.999207,3.134311,0.173545,9.20513,22.280809,0.090261,0.049907,0.41356,0.954532,0.487558,0.157387,0,1,1,0,0
0.6,27.5,0.5,0.4,0.3,0.413906,0.176295,0.396663,0.999207,3.134311,0.173342,9.20513,22.280809,0.090261,0.049907,0.41356,0.954532,0.487558,0.157203,0,1,1,0,0
0.6,27.5,0.6,0.5,0.0,0.413906,0.176295,0.396663,0.999207,3.134311,0.17357,9.20513,22.280809,0.190261,0.023269,0.41356,0.954532,0.478679,0.161823,0,1,1,0,0
0.6,27.5,0.6,0.5,0.1,0.413906,0.176295,0.396663,0.999207,3.134311,0.17355,9.20513,22.280809,0.190261,0.023269,0.41356,0.954532,0.478679,0.161804,0,1,1,0,0
0.6,27.5,0.6,0.5,0.3,0.413906,0.176295,0.396663,0.999207,3.134311,0.173387,9.20513,22.280809,0.190261,0.023269,0.41356,0.954532,0.478679,0.161653,0,1,1,0,0
0.6,27.5,0.7,0.6,0.0,0.413906,0.176295,0.396663,0.999207,3.134311,0.17357,9.20513,22.280809,0.290261,0.008071,0.41356,0.954532,0.473613,0.164341,0,1,1,0,0
0.6,27.5,0.7,0.6,0.1,0.413906,0.176295,0.396663,0.999207,3.134311,0.173553,9.20513,22.280809,0.290261,0.008071,0.41356,0.954532,0.473613,0.164325,0,1,1,0,0
0.6,27.5,0.7,0.6,0.3,0.413906,0.176295,0.396663,0.999207,3.134311,0.173418,9.20513,22.280809,0.290261,0.008071,0.41356,0.954532,0.473613,0.164197,0,1,1,0,0
0.6,27.5,0.8,0.7,0.0,0.413906,0.176295,0.396663,0.999207,3.134311,0.17357,9.20513,22.280809,0.390261,0.001167,0.41356,0.954532,0.471311,0.165485,0,1,1,0,0
0.6,27.5,0.8,0.7,0.1,0.413906,0.176295,0.396663,0.999207,3.134311,0.173556,9.20513,22.280809,0.390261,0.001167,0.41356,0.954532,0.471311,0.165471,0,1,1,0,0
0.6,27.5,0.8,0.7,0.3,0.413906,0.176295,0.396663,0.999207,3.134311,0.17344,9.20513,22.280809,0.390261,0.001167,0.41356,0.954532,0.471311,0.165361,0,1,1,0,0
0.6,27.5,0.9,0.8,0.0,0.413906,0.176295,0.396663,0.999207,3.134311,0.17357,9.20513,22.280809,0.490261,0.0,0.41356,0.954532,0.470922,0.165678,0,1,1,0,0
0.6,27.5,0.9,0.8,0.1,0.413906,0.176295,0.396663,0.999207,3.134311,0.173558,9.20513,22.280809,0.490261,0.0,0.41356,0.954532,0.470922,0.165666,0,1,1,0,0
0.6,27.5,0.9,0.8,0.3,0.413906,0.176295,0.396663,0.999207,3.134311,0.173456,9.20513,22.280809,0.490261,0.0,0.41356,0.954532,0.470922,0.165569,0,1,1,0,0
0.6,27.5,1.0,0.9,0.0,0.413906,0.176295,0.396663,0.999207,3.134311,0.17357,9.20513,22.280809,0.590261,0.0,0.41356,0.954532,0.470922,0.165678,0,1,1,0,0
0.6,27.5,1.0,0.9,0.1,0.413906,0.176295,0.396663,0.999207,3.134311,0.173559,9.20513,22.280809,0.590261,0.0,0.41356,0.954532,0.470922,0.165668,0,1,1,0,0
0.6,27.5,1.0,0.9,0.3,0.413906,0.176295,0.396663,0.999207,3.134311,0.173469,9.20513,22.280809,0.590261,0.0,0.41356,0.954532,0.470922,0.165581,0,1,1,0,0
0.6,30.0,0.3,0.2,0.0,0.459055,0.176295,0.396663,0.999207,3.134311,0.17357,10.122921,24.438603,-0.154433,0.201976,0.443587,0.939644,0.548257,0.130153,0,1,0,0,0
0.6,30.0,0.3,0.2,0.1,0.459055,0.176295,0.396663,0.999207,3.134311,0.173519,10.122921,24.438603,-0.154433,0.201976,0.443587,0.939644,0.548257,0.130115,0,1,0,0,0
0.6,30.0,0.3,0.2,0.3,0.459055,0.176295,0.396663,0.999207,3.134311,0.173113,10.122921,24.438603,-0.154433,0.201976,0.443587,0.939644,0.548257,0.12981,0,1,0,0,0
0.6,30.0,0.4,0.3,0.0,0.459055,0.176295,0.396663,0.999207,3.134311,0.17357,10.122921,24.438603,-0.054433,0.121855,0.443587,0.939644,0.52155,0.14322,0,1,0,0,0
0.6,30.0,0.4,0.3,0.1,0.459055,0.176295,0.396663,0.999207,3.134311,0.173536,10.122921,24.438603,-0.054433,0.121855,0.443587,0.939644,0.52155,0.143192,0,1,0,0,0
0.6,30.0,0.4,0.3,0.3,0.459055,0.176295,0.396663,0.999207,3.134311,0.173265,10.122921,24.438603,-0.054433,0.121855,0.443587,0.939644,0.52155,0.142969,0,1,0,0,0
0.6,30.0,0.5,0.4,0.0,0.459055,0.176295,0.396663,0.999207,3.134311,0.17357,10.122921,24.438603,0.045567,0.066439,0.443587,0.939644,0.503078,0.152258,0,1,1,0,0
0.6,30.0,0.5,0.4,0.1,0.459055,0.176295,0.396663,0.999207,3.134311,0.173545,10.122921,24.438603,0.045567,0.066439,0.443587,0.939644,0.503078,0.152236,0,1,1,0,0
0.6,30.0,0.5,0.4,0.3,0.459055,0.176295,0.396663,0.999207,3.134311,0.173342,10.122921,24.438603,0.045567,0.066439,0.443587,0.939644,0.503078,0.152058,0,1,1,0,0
0.6,30.0,0.6,0.5,0.0,0.459055,0.176295,0.396663,0.999207,3.134311,0.17357,10.122921,24.438603,0.145567,0.038399,0.443587,0.939644,0.493731,0.156832,0,1,1,0,0
0.6,30.0,0.6,0.5,0.1,0.459055,0.176295,0.396663,0.999207,3.134311,0.17355,10.122921,24.438603,0.145567,0.038399,0.443587,0.939644,0.493731,0.156813,0,1,1,0,0
0.6,30.0,0.6,0.5,0.3,0.459055,0.176295,0.396663,0.999207,3.134311,0.173387,10.122921,24.438603,0.145567,0.038399,0.443587,0.939644,0.493731,0.156666,0,1,1,0,0
0.6,30.0,0.7,0.6,0.0,0.459055,0.176295,0.396663,0.999207,3.134311,0.17357,10.122921,24.438603,0.245567,0.017438,0.443587,0.939644,0.486744,0.16025,0,1,1,0,0
0.6,30.0,0.7,0.6,0.1,0.459055,0.176295,0.396663,0.999207,3.134311,0.173553,10.122921,24.438603,0.245567,0.017438,0.443587,0.939644,0.486744,0.160235,0,1,1,0,0
0.6,30.0,0.7,0.6,0.3,0.459055,0.176295,0.396663,0.999207,3.134311,0.173418,10.122921,24.438603,0.245567,0.017438,0.443587,0.939644,0.486744,0.16011,0,1,1,0,0
0.6,30.0,0.8,0.7,0.0,0.459055,0.176295,0.396663,0.999207,3.134311,0.17357,10.122921,24.438603,0.345567,0.006076,0.443587,0.939644,0.482957,0.162103,0,1,1,0,0
0.6,30.0,0.8,0.7,0.1,0.459055,0.176295,0.396663,0.999207,3.134311,0.173556,10.122921,24.438603,0.345567,0.006076,0.443587,0.939644,0.482957,0.16209,0,1,1,0,0
0.6,30.0,0.8,0.7,0.3,0.459055,0.176295,0.396663,0.999207,3.134311,0.17344,10.122921,24.438603,0.345567,0.006076,0.443587,0.939644,0.482957,0.161981,0,1,1,0,0
0.6,30.0,0.9,0.8,0.0,0.459055,0.176295,0.396663,0.999207,3.134311,0.17357,10.122921,24.438603,0.445567,0.000808,0.443587,0.939644,0.481201,0.162962,0,1,1,0,0
0.6,30.0,0.9,0.8,0.1,0.459055,0.176295,0.396663,0.999207,3.134311,0.173558,10.122921,24.438603,0.445567,0.000808,0.443587,0.939644,0.481201,0.162951,0,1,1,0,0
